price_x,size,brand,category,text,0,1,2,3,4,5,6,7
65.0,20,CHOCOLAT,dress,"CHOCOLAT ""Jewel front"" dress! 20",0.0,0.0,0.0,0.2175917592837311,0.0,0.07675406394930515,0.0,0.03797507204789811
55.0,18-20,CHOCOLAT ,tee,CHOCOLAT - Abstract print tee! 18-20,0.07479113126361309,0.0,0.009163949527910125,0.1237310974141126,0.013581210513053847,0.015326816101897138,0.08393599280274847,0.0022624041217109156
55.0,20-22,CHOCOLAT ,duster,CHOCOLAT - Coral sheer duster! 20-22,0.0,0.004192459153211403,0.002061464286872539,0.07688894231765903,0.006840168830440753,0.0,0.0027026639104973313,0.10002162519160596
75.0,20-22,CHOCOLAT ,dress,CHOCOLAT - Crinkle fabric dress! 20-22,0.013488339944564031,0.0,0.0,0.11595053088798551,0.0,0.0,0.0,0.01644956875179471
65.0,16-18,CHOCOLAT ,dress,CHOCOLAT - Floral print silk chiffon dress! 16-18,0.0,0.0003536163799069846,0.15949839621806544,0.13292072063446272,0.0,0.014745734875041158,0.0713031992388347,0.0
85.0,18,CHOCOLAT ,dress,CHOCOLAT - Floral silhouette dress! 18,0.0,0.0,0.004770500474201326,0.0,0.011909535089827299,0.0,0.028142299367964297,0.0015163722398248303
79.0,14,CHOCOLAT ,NEW,CHOCOLAT - Houndstooth cocoon coat AS NEW! 14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,22,CHOCOLAT ,top,CHOCOLAT - Neon floral drape top! 22,0.0,0.0025684595349507807,0.003892934862852591,0.13075860798942324,0.0,0.0,0.01589561828850627,0.006979860143118197
69.0,18,CHOCOLAT ,dress,CHOCOLAT - Poppy print tunic dress! 18,0.0,0.0,0.0013487367534597697,0.18058613553507402,0.016225464556271225,0.0,0.08108968007917917,0.030080570338680935
49.0,20,CHOCOLAT ,top,CHOCOLAT - Royal blue georgette layered top! 20,0.0,0.004239557411884794,0.0,0.17617916653126334,0.0005302861359339048,0.0,0.004239399461531468,0.04567028502345776
49.0,20,CHOCOLAT ,pant,CHOCOLAT - Satin pant! 20,0.10228089798734774,0.0,0.0,0.02358377052732001,0.015484846051507895,0.0,0.0,0.0
45.0,16,CHOCOLAT ,tunic,CHOCOLAT - Stripe contrast tunic! 16,0.0,0.0,0.002346655944853854,0.01585432435856053,0.013308331917619596,0.004239701274725226,0.0,0.0
75.0,14-16,CHOCOLAT ,top,CHOCOLAT - Wave lace front top! 14-16,0.0,0.00019340177078921699,0.0008198071262111539,0.14548489427880568,0.021201400425183772,0.0,0.0,0.048964053936174326
45.0,10-12,CHOW MEIN ,,CHOW MEIN - ! 10-12,0.0,0.0,0.0,0.0,0.07453547091810549,0.013579359865128314,0.0,0.17562504803966372
49.0,8-10,CHRISTINZ,pants,CHRISTINZ (NZ) Leather look jodphur pants! 8-10,0.007916670423929269,0.09593328819074047,0.0,0.1307242905120328,0.05867708105495683,0.0,0.0,0.0
10.0,No size in title,Not listed in title,necklace,CHUNKY Royal blue necklace!,0.014707676004837742,0.0,0.0,0.01715097089720588,0.0,0.014203778568775171,0.01571851003731775,0.014069287420063385
10.0,No size in title,Not listed in title,necklace,CHUNKY Sky blue necklace,0.014707676004837742,0.0,0.0,0.01715097089720588,0.0,0.014203778568775171,0.01571851003731775,0.014069287420063385
55.0,10-12,CHUTI ,jumper,CHUTI -Wool blend lengthy cat jumper! 10-12,0.023155318050397982,0.0,0.011552094168786076,0.1369415602815842,0.027880349793046297,0.0,0.0031828924197316315,0.01325977556980309
35.0,14,CITY CASUALS ,dress,CITY CASUALS - Purple mesh dress! 14,0.02334145365416267,0.0,0.0,0.1717163858592488,0.0,0.028498159770147875,0.0,0.0006835977177691333
55.0,22,CITY CHIC,dress,"CITY CHIC ""Baroque fever"" dress! 22",0.034534251814506686,0.005810705462856602,0.0,0.014848055469003862,0.20486133638546636,0.0,0.0,0.02504089809962184
45.0,22,CITY CHIC,dress,"CITY CHIC ""Scoop ponte peplum"" dress! 22",0.0006030502479733802,0.0,0.0,0.0032103048880670806,0.003430797630717318,0.00015197134016392962,0.0,0.0
22.5,12-14,CITY CHIC ,top,CITY CHIC - BN Colourful shirred top! 12-14,0.0,0.0,0.0,0.0,0.0,0.36482826865911144,0.0,0.0
39.0,16,CITY CHIC ,cardi,CITY CHIC - Bow detail crop cardi! 16,0.02720399395766981,0.001727660244790802,0.0,0.06716424441390526,0.014767128536864266,0.028248802522212697,0.0,0.1168670284141029
30.0,20,CITY CHIC ,top,CITY CHIC - Bustier crop top! 20,0.008404970292630102,0.0,0.0038317614350147564,0.0,0.1081231245284553,0.02153987355243136,0.0,0.001675359387427119
55.0,18,CITY CHIC ,dress,CITY CHIC - Checkered leopard dress! 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,14-16,CITY CHIC ,dress,CITY CHIC - Chevron & chiffon dress! 14-16,0.0,0.0,0.01769361256946384,0.021251013152286866,0.0,0.0,0.011519394282173271,0.0
40.0,16-18,CITY CHIC ,dress,CITY CHIC - Chocolate mesh layered dress! 16-18,0.0,0.0,0.0,0.025383036307752314,0.0,0.005230226369934442,0.0,0.0
35.0,14,CITY CHIC ,dress,CITY CHIC - Embroidered coral dress! 14,0.0002860260089989456,0.0,0.0,0.0008072742403270116,0.0031066180139360453,0.0001792347399160736,0.0,0.0012057548519719243
45.0,18,CITY CHIC ,dress,CITY CHIC - Heart print strapless dress! 18,0.0,0.0,0.0,0.0,0.0,0.0,0.3626826413545077,0.0
59.0,20,CITY CHIC ,dress,CITY CHIC - Rose bloom + lace tulle dress! 20,0.007904407561610234,0.0,7.956123004628746e-05,0.0,0.2097228952033704,0.0,0.0,0.0
40.0,20,CITY CHIC ,skirt,CITY CHIC - Stripe box pleat skirt! 20,0.036527828597010245,0.0,0.0,0.035484733674301897,0.13728350967090924,0.0,0.0,0.0038156284159943606
49.0,18,CITY CHIC ,dress,CITY CHIC - Stripe dress! 18,0.0,0.0,0.0,0.0147401996160243,0.0010700903107493769,0.007435592462192101,0.0,0.0
55.0,14-16,CITY CHIC ,dress,CITY CHIC - Watercolour print bow dress! 14-16,0.0,0.0,0.0,0.0,0.0,0.0,0.3626826413545077,0.0
27.0,14,CITY COLLECTION ,cardi,CITY COLLECTION - Blue mesh cardi! 14,0.0038651340636033024,0.0,0.0,0.03303247539072653,0.0,0.012842701357252028,0.008135044048149081,0.0055676328299800945
30.0,10,CKM ,dress,CKM - Zip detail dress! 10,0.10473025295190325,0.0,0.0,0.03808895368137629,0.16081319982173523,0.0,0.0,0.0
35.0,14,CLAIRE BLOOM,top,CLAIRE BLOOM (NZ) - Sheer sleeve navy top! 14,0.009721387105149042,0.0,0.0,0.18989987898436422,0.0,0.0,0.0,0.02198158057614749
49.0,12,CLAIRE BLOOM,dress,CLAIRE BLOOM (NZ) Silk shift dress! 12,0.011561670471450037,0.0,0.17198138362404067,0.1598527009669571,0.0,0.0,0.0029941405311627338,0.03263794916871098
25.0,14,CLAIRE BLOOM ,top,CLAIRE BLOOM - Stripe top! 14,0.025979474764134803,0.004591407247745015,0.0013547662715752138,0.13897491472978096,0.03374274771428634,0.0,0.0,0.05111584301655255
35.0,18-20,CLARITY,tunic,"CLARITY (BN) ""Contrast spliced"" tunic! 18-20",0.08134715641008497,0.0,0.0,0.15285383271546588,0.04614176474357417,0.098877065058882,0.0,0.0
27.0,16,CLARITY ,tunic,CLARITY - Colourful print tunic! 16,0.05771185522127254,0.0,0.0,0.14110606496805442,0.012209501528533803,0.00014883213683469483,0.11944379841867667,0.0
39.0,10-12,CLARITY ,jacket,CLARITY - Cowl neck short sleeve jacket! 10-12,0.025143779800929553,0.002455221828804218,0.0,0.0,0.1289087245133782,0.0,0.0,0.17244248144989344
35.0,12-14,CLARITY ,dress,CLARITY - Serpent + neon trim tunic dress! 12-14,0.0027759228330005168,0.0004823786559514804,0.0028160145414935257,0.1183765532016698,0.02090721623160634,0.0,0.006076503814270376,0.0019521870549581116
32.0,18,CLARITY ,jacket,CLARITY - Wild print top/light jacket! 18,0.05814550454318933,0.000455435868284458,0.0,0.058812607303770706,0.02783154930274076,0.01238034902498168,0.11342469268611499,0.10058292934731923
32.5,18,Not listed in title,No category in title,CLARITY! Embroidered handkerchief hem top! 18,0.0005662085699555826,0.0,0.0006027397955829744,0.003953027103976873,0.0023835065292881832,0.007328809653232186,0.004621411526792777,0.005775469660175294
65.0,7.5-8,CLARKS ,sneakers,CLARKS - Leather + floral print high top sneakers! 7.5-8,0.009500996585425787,0.1090493613608192,0.0022502581096360075,0.0007420257405541649,0.015756373335199143,0.0016750445782464172,0.08655750645530974,0.0009752082283949253
39.0,9.5-10,CLARKS ,scuffs,CLARKS - Originals leather scuffs! 9.5-10,0.0,0.27867909896682996,0.0,0.0,0.0,0.0,0.0,0.0
45.0,10,CLARKS ,new,CLARKS - Tan leather flats like new! 10,0.0,0.2394374418471966,0.0,0.0,0.0,0.028113273081723535,0.0,0.0
65.0,37,CLD ,flats,CLD - Floral mosaic leather flats! 37,0.0,0.1697489399647835,0.005468291412661707,0.0,0.0,0.0,0.033281644880044745,0.0
10.0,10,CLICK ,top,CLICK - Ruffle & rosette detail top! 10,0.03271641583017327,0.0,0.0004275503762558843,0.0980497425768815,0.011405201723095655,0.0,0.0,0.02227430846909415
10.0,18,CLOTHING & CO ,blouse,CLOTHING & CO - Alexia - Embroidered blouse! 18,0.017053887024708836,0.0005477092130027252,0.005582099230958909,0.06719219688712769,0.009316468868596725,0.007582958662456526,0.0,0.07556496929999253
13.0,12,CLUB L ,top,CLUB L - Galaxy peplum top! 12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,12-14,COALITION ,jacket,COALITION - Leather look jacket! 12-14,0.0,0.0030510737273761776,0.0,0.0,0.18377760023384238,0.0,0.0,0.11330359559902045
15.0,No size in title,Not listed in title,necklace,COBALT blue beaded necklace!,0.009434988220402334,0.0,0.008867206248586149,0.00834508365777779,0.0,0.010145350325008294,0.008398217121753124,0.007263816690390913
30.0,10,COLLECTIF ,jeans,COLLECTIF - High waisted jeans! 10,0.12648693962016488,0.0012675081588429781,0.0,0.05193681370881689,0.06075668119519207,0.0,0.001266992519512383,0.0
40.0,12,COLLETTE DINNIGAN,tunic,COLLETTE DINNIGAN (AU) Billow sleeve lace tunic! 12,0.0367748359489373,0.0,0.004581137174774208,0.1246280473698095,0.0,0.021973823396486982,0.007332961917402221,0.02478333992585799
25.0,12,COLLEZIONE ,dress,COLLEZIONE - Colour Block fitted dress! 12,0.038302409770193176,0.0,0.0,0.04387977211617739,0.20300787856051858,0.0036101087570575593,0.0,0.0
32.0,No size in title,Not listed in title,necklace,COLOURFUL Ceramic + glass + resin necklace!,0.026182401600873245,0.0020380483039185143,0.000671881730862779,0.009811122680956996,0.004497103693096909,0.007361635456656633,0.007916689872760499,0.0010791482495602594
19.0,No size in title,Not listed in title,scarf,COLOURFUL Horse print infinity scarf!,0.05822005511448062,0.0006840358842629404,0.0,0.020464371423626674,0.07635867166764645,0.0,0.2586937736235816,0.00011207466834731632
49.0,14-16,COMMONERS ,dress,COMMONERS - Chunky knit jumper dress! 14-16,0.0785160919205261,0.0,0.0,0.14717201396021454,0.0,0.0,0.0,0.003913456575006263
45.0,10-12,COMMONERS ,jumper,COMMONERS - Elbow patch oversized crew jumper! 10-12,0.1642535005456589,0.0,0.0,0.050032464405131,0.0,0.0,0.0,0.0
55.0,12,COMMONERS ,pant,COMMONERS - Linen blend relaxed pant! 12,0.09444677752037392,0.0,0.018983913195361635,0.0,0.0,0.001311282649686672,0.0,0.024273014001274136
40.0,10-10.5,CONVERSE ,shoes,CONVERSE - All Star Hi top shoes! 10-10.5,0.0,0.0,0.00011814944947707589,0.003417068700026765,0.00030151658785637105,0.010104675357214996,0.0030290347476239613,0.004820875835068166
50.0,14,COOP,shorts,"COOP ""Pleat street"" shorts! 14",0.05557868686923249,0.00791115213951446,0.0,0.07937225840512158,0.12246339098984016,0.0,0.004303280325278361,0.0
69.0,10-12,COOP,jumpsuit,"COOP ""Tropicana"" pomegranate jumpsuit! 10-12",0.006099179264021083,0.0,0.0,0.0014601421565347108,0.14248818477080927,0.02361747236725153,0.0016828366263432174,0.0
45.0,6-8,COOP BY Trelise Cooper,top,"COOP BY Trelise Cooper ""Mr Morris"" chiffon top! 6-8",0.0,0.0,0.01769361256946384,0.021251013152286866,0.0,0.0,0.011519394282173271,0.0
90.0,12,COOP By Trelise,top/jacket,"COOP By Trelise "" Rib Joint"" top/jacket! 12",0.015177354910664138,0.003021145170347148,0.006083580288180545,0.043615277057701164,0.05051600677765203,0.04218869428707976,0.08024886591935311,0.0108863141076917
99.0,12,COOP By Trelise,jacket,"COOP By Trelise ""Crossed in translation"" jacket! 12",0.011854588705692864,0.0,0.0,0.055738271620328836,0.0632165630941915,0.0,0.08730239645776423,0.09387723575637862
75.0,10,COOP By Trelise,dress,"COOP By Trelise ""Double up"" maxi dress! 10",0.010759782819807643,0.0,0.0032955664130960953,0.011401373508706883,0.08880316251383537,0.024506550497669904,0.0008260550622127971,0.009077012172325255
100.0,12,COOP By Trelise,dress,"COOP By Trelise ""Fine and Candy"" dress! 12",0.0061092915038678895,0.0,0.004320896552844576,0.039705048446261736,0.0905926228068485,0.014779833584897104,0.004323070946231654,0.02221142928839057
65.0,10-12,COOP By Trelise,dress,"COOP By Trelise ""Frill got it"" knit dress 10-12",0.08852146540507488,0.0,0.0,0.07975283106600636,0.026032513913328306,0.0,0.0,0.0
69.0,10,COOP By Trelise,jacket,"COOP By Trelise ""Jack eye"" jacket! 10",0.02701546778854058,0.006261531206219721,0.0002857459581119383,0.019123873483188586,0.09198829004637399,0.0,0.0,0.05936526499827229
59.0,8-10,COOP By Trelise,tunic,"COOP By Trelise ""Lennon wonders"" tunic! 8-10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,10-12,COOP By Trelise,dress,"COOP By Trelise ""Motley Crew"" dress! 10-12",0.008438924099657208,0.0027670512207061617,0.0022119869165096962,0.051080831568034,0.03840057378980272,0.005687137268681548,0.08472296757053571,0.038475872804790305
89.0,12,COOP By Trelise,dress,"COOP By Trelise ""Never tier us apart"" dress! 12",0.0761816516602785,0.0,0.00046606880083072393,0.06941143170705401,0.0,0.002282594720979662,0.0,0.0018744720285875944
49.0,10,COOP By Trelise,dress,"COOP By Trelise ""Panel penny"" silk dress! 10",0.0,0.0,0.21709586815181808,0.001764991864831565,0.0,0.001717299657625874,0.0,0.0
95.0,14,COOP By Trelise,dress,"COOP By Trelise ""Prints you've been gone"" dress! 14",0.0087630867289469,0.0,0.0024450253306565186,0.027877023061863748,0.0723346856405774,0.0,0.1369709642643705,0.07090215120965641
89.0,12,COOP By Trelise,jacket,"COOP By Trelise ""Scarface Claw"" jacket! 12",0.023537704751479722,0.0,0.0,0.05394755949411562,0.08830357511663343,0.0,0.0,0.07264797898154093
49.0,12,COOP By Trelise,skirt,"COOP By Trelise ""Spanish into thin air"" skirt! 12",0.0,0.002442999669256414,0.0,0.0,0.15921135160993197,0.0,0.0,0.07194883874670069
95.0,12,COOP By Trelise,playsuit,"COOP By Trelise ""The big flounce"" playsuit! 12",0.008935375411020059,0.0025703981414669876,0.007859646195453778,0.04039586929120833,0.04295127130334089,0.0,0.08940100229399618,0.016039573710865666
75.0,10-12,"COOP By Trelise ""The great es",dress,"COOP By Trelise ""The great es-cape"" silk blend dress! 10-12",0.011057701626938083,0.004317582502153435,0.12332895131361078,0.0,0.11340434926130195,0.0,0.06288876285595504,0.0011063526788407812
75.0,10-12,COOP By Trelise,dress,"COOP By Trelise ""White stripes"" dress! 10-12",0.017361893661352754,0.0,0.0,0.013052520435553612,0.0,0.038638376800493715,0.015363357355604904,0.0
0.0,10,COOP By Trelise,shirt,"COOP By Trelise (BN) ""Cat and blouse"" shirt! 10",0.0,0.0,0.0035003111737742965,0.05234823752449287,0.02067900117876336,0.126626035463991,0.004769039904514783,0.0
0.0,10,COOP By Trelise,dress,"COOP By Trelise (BN) I've got a blush on you"" dress! 10",0.0,0.004823957843214935,5.902811073033076e-05,0.011302510114029683,0.08102792133473996,0.12092550286249498,0.004129201412035109,0.04170994875576186
89.0,10,COOP By Trelise ,dress,"COOP By Trelise - BN ""Bow peep"" dress! 10",0.0,0.0,0.0,0.03558859832694963,0.11404145248785988,0.05458590156971191,8.07043369668411e-05,0.06453110645451914
89.0,10,"COOPER By Trelise ""Arm",jacket,"COOPER By Trelise ""Arm-A-Geddon"" leather + knit jacket! 10",0.07515934121898062,0.1258241467279127,0.00046500999564928443,0.03133304644532224,0.042354777605334425,0.0,0.0013618415917991578,0.04064888754123969
49.0,10,COOPER By Trelise,skirt,"COOPER By Trelise ""Bardot"" rose print skirt! 10",0.07545163000559527,0.0009502449515284723,0.002916557335387862,0.0,0.0,0.0005503037674835341,0.12137910221775716,0.0
109.0,14,COOPER By Trelise,jacket,"COOPER By Trelise ""Basic instinct"" jacket! 14",0.026643949644007903,0.0,0.0,0.0,0.0,0.0,0.0,0.21256475202311645
59.0,12,COOPER By Trelise,cardi,"COOPER By Trelise ""Cable bay"" cardi! 12",0.005444787047521822,0.0,0.002102512074674071,0.021830410685223126,0.06325963588960061,0.015508609792764244,0.0,0.13194275661417126
45.0,12,COOPER By Trelise,jacket,"COOPER By Trelise ""Caravan"" light jacket! 12",0.0,0.004045695168311329,0.0013506379477912327,0.006600740473397752,0.0021005082025566156,0.00607718185492878,0.002224706866315022,0.005403657987466829
80.0,8-10,COOPER By Trelise,dress,"COOPER By Trelise ""Cheeky monkey"" dress! 8-10",0.0,0.009858115879060927,0.0012803719900692848,0.0,0.12384238038669573,0.0,0.005571975505233243,0.08097918286150135
99.0,12-14,COOPER By Trelise,dress,"COOPER By Trelise ""China light on me"" dress! 12-14",0.009012167738107452,0.0008664303156105223,0.008436341589640671,0.059344626266113906,0.011597894604987813,0.013488929864678272,0.057851859921890104,0.05556566146954891
49.0,12,COOPER By Trelise,dress,"COOPER By Trelise ""Clam bake"" dress! 12",0.0674885918002149,0.0012974475283799233,0.0,0.04683584117860477,0.0,0.004173804756200395,0.010438035096041522,0.13262936626539934
50.0,12,COOPER By Trelise,skirt,"COOPER By Trelise ""Coastal"" silk skirt! 12",0.02090839239872801,0.019159275392122803,0.28919595724917874,0.0,0.04516275395886245,0.0,0.0,0.0
69.0,12-14,COOPER By Trelise,jacket,"COOPER By Trelise ""Deck Chair"" crop jacket! 12-14",0.018919203447996472,0.0,0.0,0.07124614518906117,0.019777322046243544,0.0,0.0,0.1223640403998905
50.0,12,COOPER By Trelise,top,"COOPER By Trelise ""Eat drink and tee merry"" top! 12",0.053036179663177446,0.0,0.0042860475175150224,0.022669419340588432,0.015501391017103933,0.006088474684597682,0.062365194991857144,0.017182397342980747
85.0,10,COOPER By Trelise,dress,"COOPER By Trelise ""Eiffel Flower"" dress! 10",0.010798094525341879,0.0,0.0,0.14403652685602467,0.02392742746898968,0.007041381864124362,0.01158967073061635,0.015195777572359206
69.0,10,COOPER By Trelise,dress,"COOPER By Trelise ""Flower bomb"" silk dress! 10",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
39.0,10,COOPER By Trelise,skirt,"COOPER By Trelise ""Frill chase her"" skirt! 10",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42.0,8-12,COOPER By Trelise,top,"COOPER By Trelise ""Frill me"" top! 8-12",0.03045560814928339,0.0,0.0012081700730755974,0.07456073750192393,0.055800114750216005,0.005250718236738581,0.002360502905029129,0.008755443416851827
139.0,12,"COOPER By Trelise ""Fuzzy bee"" coat! 8",No category in title,"COOPER By Trelise ""Fuzzy bee"" coat! 8-small 12",0.0,0.0,0.0,0.0,0.09754612684088125,0.0,0.002515008036151438,0.14009738923975762
79.0,12,COOPER By Trelise,jacket,"COOPER By Trelise ""G.I Jane"" jacket! 12",0.0295169660252585,0.0017507360563046345,0.004323817764210236,0.0,0.05667010157177428,0.0,0.006951208910796403,0.08482057255391927
109.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Gymslip"" silk pleat dress! 14",0.0,0.006552405649774118,0.20318325117341524,0.0,0.18595708749114734,0.0,0.0,0.0
75.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Hard of heron"" dress! 14",0.008459950143681632,0.0025562748883425366,0.0020409836649490916,0.09640117060477289,0.029667808974121596,0.004565112351893686,0.11998790240800872,0.005965974497933696
100.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Heart something"" dress! 14",0.04413019164061085,0.003568242326383452,0.0016326440819705316,0.0,0.11885087668271785,0.0,0.05718831522784561,0.0
119.0,10,COOPER By Trelise,dress,"COOPER By Trelise ""Hey stripey"" dress! 10",0.03812798149212395,0.0,0.0,0.003930695281822629,0.040963903415101754,0.007155206157478233,0.0066500582264163305,0.039447890579785365
165.0,12-14,COOPER By Trelise,cardi,"COOPER By Trelise ""Hippy little liars"" cardi! 12-14",0.07560261258754424,0.0016990681407082178,0.0,0.055569490842129865,0.0,0.0,0.0,0.08341041875460667
129.0,12-14,COOPER By Trelise,dress,"COOPER By Trelise ""How laced is your love"" dress! 12-14",0.029723574880261294,0.0,0.00039418790673731603,0.0,0.11259255114352068,0.0185270541997966,0.0,0.02621635871688601
65.0,14,COOPER By Trelise,top,"COOPER By Trelise ""I give good shread"" top! 14",0.04477314398203043,0.004360942547161659,0.004908995078845854,0.03963851988615383,0.0028517463795288103,0.006046890020957556,0.006887046622228105,0.01997095415298266
69.0,10,COOPER By Trelise,pant,"COOPER By Trelise ""Jump up the volume"" pant! 10",0.024942267101378045,0.018798922421098607,0.0011528174840722421,0.009062958569687418,0.08634196304537692,0.003537195369784243,0.009674100248825021,0.0
55.0,10,COOPER By Trelise,jacket,"COOPER By Trelise ""Lime light"" Linen blend jacket! 10",0.013553035769311848,0.0024334034835877347,0.011415879033032754,0.0027626866757754194,0.009759355571804037,0.009373729835430559,0.0001870503981858033,0.09891701981195489
79.0,12,COOPER By Trelise,top,"COOPER By Trelise ""Marrakesh"" kimono top! 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Menagerie"" silk dress! 10-12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
79.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Menagerie"" silk dress! 10-12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
65.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Menagerie"" silk dress! 10-12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
65.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Menagerie"" silk dress! 10-12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
59.0,10,COOPER By Trelise,skirt,"COOPER By Trelise ""Picnic table"" skirt! 10",0.03789892614304157,0.00527108140740199,0.005403630968871985,0.03849451277992865,0.019620123139044886,0.040838333452907674,0.01235454882871516,0.015673532014148117
89.0,12,COOPER By Trelise,dress,"COOPER By Trelise ""Popsicle"" dress! 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,16,COOPER By Trelise,dress,"COOPER By Trelise ""Popsicle"" navy dress! 16",0.013303111760964001,0.0,4.371783703239118e-05,0.1445525166167301,0.012951925210246571,0.0002151646997364142,0.0,0.0
49.0,12,COOPER By Trelise,top,"COOPER By Trelise ""Rainforest"" silk top! 12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
95.0,12,COOPER By Trelise,dress,"COOPER By Trelise ""Raspberry lemonade"" silk dress! 12",0.0,0.0,0.36611470006432667,0.0,0.0,0.0,0.0,0.0
119.0,12,COOPER By Trelise,dress,"COOPER By Trelise ""Rose and shine"" dress! 12",0.007198342690869235,0.0,0.0,0.0,0.13724258962258934,0.003000532540529791,0.0947949226492898,0.001553019661293991
69.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Snowflake"" silk dress! 14",0.006842038318289555,6.820208869359788e-05,0.16197115662074593,0.006955788948005765,0.03865018098074035,0.0,0.0036053628483030033,0.04456326355541549
85.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Soho what"" linen dress! 14",0.0,0.009340248989127855,0.003959972463608796,0.0,0.17370978318248773,0.0033274332547802562,0.005987808687594475,0.01851347016737887
85.0,12,COOPER By Trelise,jacket,"COOPER By Trelise ""Spot of bother"" jacket! 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,14-16,COOPER By Trelise,skirt,"COOPER By Trelise ""Square dance"" skirt! 14-16",0.044030153135704325,0.0,0.0001680217358705187,0.0,0.15838545524165062,0.0015298632112625847,0.011929869060417281,0.0
79.0,8-10,COOPER By Trelise,dress,"COOPER By Trelise ""Straighten up"" dress! 8-10",0.0,0.0,0.0,0.05944984112413542,0.10228560300738605,0.0004831603493843121,0.003435590355176775,0.022231416039698023
89.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Stripe for the picking"" dress! 10-12",0.011549409890834026,0.009973771226244096,0.0004972835801484593,0.07021207479895988,0.09050854356466141,0.023461559569333292,0.0015783502949062564,0.009172748506740687
99.0,10-12,COOPER By Trelise,dress,"COOPER By Trelise ""Sugar palm"" dress! 10-12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,14,COOPER By Trelise,dress,"COOPER By Trelise ""Sun seeker"" dress! 14",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.0,8-10,COOPER By Trelise,dress,"COOPER By Trelise ""Sunday dress"" dress! 8-10",0.026842399092349534,0.001465980022753109,0.0017138911094839793,0.0,0.04189077391867964,0.0026447337403102066,0.0035629480174401065,0.028294715419142424
75.0,10-12,COOPER By Trelise,top,"COOPER By Trelise ""Sunny side up"" top! 10-12",0.0,0.0,0.0020120941105579195,0.0,0.0536742987789426,0.0,0.006167956797050273,0.008159111084671213
69.0,16,COOPER By Trelise,dress,"COOPER By Trelise ""Sweet Taboo"" navy dress! 16",0.007827689002756419,0.0,0.0021667949451100233,0.15818302744114765,0.006317571749241434,0.026453291806682197,0.0,0.0
69.0,12,COOPER By Trelise,dress,"COOPER By Trelise ""Swing a ling"" dress! 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45.0,12,COOPER By Trelise,skirt,"COOPER By Trelise ""Swing star"" skirt! 12",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
139.0,12,COOPER By Trelise,coat,"COOPER By Trelise ""The Rose Army"" coat! 12",0.029263213579545855,0.0,0.0002735385118315984,0.0,0.020805739885094734,0.0,0.007089335458891028,0.09908722798312238
99.0,10,COOPER By Trelise,dress,"COOPER By Trelise ""The paisley effect"" dress! 10",0.009183112602380502,0.0,0.0020534543563749982,0.027242799390052648,0.04804022885624159,0.013158417367905694,0.06403434108335251,0.0
65.0,16,COOPER By Trelise,pant,"COOPER By Trelise ""Treasure diamond"" crop pant! 16",0.07981795698217432,0.0017935009544305144,0.0,0.028709381285710652,0.010662178288458928,0.03043659511818221,0.0003499956298163461,0.0
50.0,16,COOPER By Trelise,skirt,"COOPER By Trelise ""Tucker wear"" layered skirt! 16",0.03437499808802787,0.0,0.0,0.09200180689426074,0.1278564950593108,0.0,0.0,0.0
120.0,10-12,COOPER By Trelise,skirt,"COOPER By Trelise ""Venice the menace"" skirt! 10-12",0.03647792908281177,0.0,0.005695501440069772,0.008185863696196062,0.11724858658384028,0.0,0.0,0.005556804999645534
40.0,14,COOPER By Trelise,top,"COOPER By Trelise ""Viennetta"" top! 14",0.03301223837424172,0.001849904011489073,0.006255954420526833,0.04366203728235421,0.0,0.0015906295670325722,0.0011397606079200312,0.013481054216245788
